STUDY_ID,MIN_SAMPLE,REALM,CLIMATE,HABITAT,PROTECTED_AREA,AREA,BIOME_MAP,TAXA,ORGANISMS,TITLE,AB_BIO,DATA_POINTS,START_YEAR,END_YEAR,CENT_LAT,CENT_LONG,NUMBER_OF_SPECIES,NUMBER_OF_SAMPLES,NUMBER_LAT_LONG,TOTAL,GRAIN_SQ_KM,AREA_SQ_KM,DATE_STUDY_ADDED,ABUNDANCE_TYPE,BIOMASS_TYPE,SAMPLE_DESC_NAME
476,,Terrestrial,Tropical,Experimental forest,TRUE,4.21E-06,Tropical and subtropical moist broadleaf forests,Terrestrial invertebrates,Bromeliad invertebrates,Bromeliad invertebrate counts at different elevations in the Luquillo Experimental Forest,A,4,1993,1997,18.3,-65.8,304,210,1,3268,0,1,Nov-16,Count,NA,lat_long_yearRange_depth_plot
477,,Marine,Temperate,Estuary,FALSE,5.02E-06,Temperate shelf and seas ecoregions,Marine invertebrates,Epifaunal invertebrates,Epifaunal invertebrate survey from Goodwin Islands York River Estuary Chesapeake Bay,AB,15,1998,2012,37.222,-76.392,41,840,1,5914,0.04,1,Nov-16,Count,Weight,lat_long_date_site_depth
478,,Freshwater,Temperate,Central European streams,FALSE,6.31E-06,Small river ecosystems,Freshwater invertebrates,insects,Long term study of the stream ecosystems in the Breitenbach,A,37,1969,2005,50.669722,9.628889,90,37,1,1537,0,1,Nov-16,Count,NA,lat_long_year_plotID
479,,Terrestrial,Polar,Low and alpine,FALSE,989292,Tundra,Terrestrial plants,plants,"ITEX Dataset 1 - Abisko (Wet, Dry, Peatland), Kanger (Bashful, Dopey, Sneezy) and Kilpisjarvi",B,9,1999,2008,68.120719,-3.822305,75,369,7,2553,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
480,,Terrestrial,Temperate,Alpine,FALSE,8.40E-06,Boreal forests/Taiga,Terrestrial plants,plants,ITEX Dataset 2 - Wolfcreek,B,3,1998,2008,61.56,-135.13,33,50,1,543,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
481,,Terrestrial,Polar,High,FALSE,0.0651613,Tundra,Terrestrial plants,plants,ITEX Dataset 3 - Bylot (Mesprairie and Mespolygon),B,3,2001,2008,73.154112,-79.944419,23,57,2,452,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
482,,Terrestrial,Polar,Low,FALSE,0.00290467,Tundra,Terrestrial plants,plants,ITEX Dataset 4 - Qhi (He and Ko),B,3,1999,2009,69.57567,-138.865605,48,36,2,640,0,1.00E-06,Feb-17,NA,Cover,lat_long_plot_elevation_year
483,,Terrestrial,Temperate,Alpine,FALSE,5.51E-06,Temperate broadleaf and mixed forests,Terrestrial plants,plants,ITEX Dataset 5 - Teberda (Malaya Alpine-Snowbed and Geranium Hedysarum Meadow),B,24,1986,2009,43.27,41.41,54,830,1,6445,5.00E-04,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
484,,Terrestrial,Polar,High and low,FALSE,246.587,Tundra,Terrestrial plants,plants,"ITEX Dataset 6 - Atqasuk (AW, AD) and Barrow (BW, BD)",B,6,1995,2008,70.879356,-157.005139,88,576,4,9136,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
485,,Terrestrial,Temperate,Low,FALSE,107725,Boreal forests/Taiga,Terrestrial plants,plants,"ITEX Dataset 7 - Akureyri (GA66, MD72, SB63, SY59), Blonduos (SD33, SD34), Dalsmynni (AG4, KD24, KD25), Hjardarland (LH92, SH90), Holtavorduheidi (AH37, AH38, VH49), Modruvellir (LH69, MV51, MV52), Oxnadalsheidi (SA16, SA17, SA19) and Thykkvibaer (HH100, RT81, VE82)",B,3,1997,2005,64.853559,-19.675504,128,460,23,6325,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
486,,Terrestrial,Temperate,Alpine,FALSE,5.81E-06,Temperate coniferous forest,Terrestrial plants,plants,ITEX Dataset 8 - Valbercla (Alpine),B,3,1994,2009,46.4758,9.5842,47,45,1,761,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
487,,Terrestrial,Polar,High,FALSE,64.1697,Tundra,Terrestrial plants,plants,"ITEX Dataset 9 - Alexfiord (Levdolomite, Levgranite) and Sverdrup",B,2,1992,2009,78.95357,-77.1412,19,143,3,536,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
488,,Terrestrial,Temperate,Alpine,FALSE,5.07E-06,Temperate coniferous forest,Terrestrial plants,plants,ITEX Dataset 10 - RMBL,B,14,1991,2005,37.95,-106.98,3,140,1,347,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
489,,Terrestrial,Temperate,Alpine,FALSE,8.09E-06,Tundra,Terrestrial plants,plants,ITEX Dataset 11 - Finse (Ridge),B,3,2000,2008,60.37,7.32,55,150,1,3266,0.025,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
490,,Terrestrial,Temperate,Alpine,FALSE,8.09E-06,Tundra,Terrestrial plants,plants,ITEX Dataset 12 - Finse (Slope),B,2,2000,2003,60.37,7.32,57,40,1,1053,0.025,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
491,,Terrestrial,Polar,Low,FALSE,1.10E-05,Tundra,Terrestrial plants,plants,"ITEX Dataset 13 - Toolik (Dry, Moist)",B,7,1994,2008,68.62,-149.61,86,74,1,1450,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
492,,Terrestrial,Polar,Low,FALSE,1.10E-05,Tundra,Terrestrial plants,plants,"ITEX Dataset 14 - Toolik (LTER Heath, LTER Moist acidic tussock, LTER non-acidic tussock, LTER wet sedge, SAG wet sedge2, Tussock 1981 plots)",B,13,1982,2006,68.6295,-149.578,30,81,1,797,0,0.04,Feb-17,NA,Cover,lat_long_plot_elevation_year
493,,Terrestrial,Polar,High,FALSE,1.95E-05,Tundra,Terrestrial plants,plants,"ITEX Dataset 15 - Sadvent (MES-cover, MES-photo, wet-cover, wet-photo)",B,2,2003,2008,78.189992,15.934124,50,60,1,486,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
494,,Terrestrial,Temperate,Alpine,FALSE,0.142891,Tundra,Terrestrial plants,plants,"ITEX Dataset 16 - Finse (Nfinse, Ridge cover)",B,4,1997,2008,60.492485,7.419896,67,172,2,778,0.025,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
495,,Terrestrial,Temperate,Alpine,FALSE,7.90652,Tundra,Terrestrial plants,plants,ITEX Dataset 17 - Dovre (Kuntshoe) and Faroe (Sornfelli),B,4,1999,2008,62.183333,1.334931,77,122,2,1703,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
496,,Terrestrial,Temperate,Alpine,FALSE,27149.3,Temperate coniferous forest,Terrestrial plants,plants,ITEX Dataset 18 - Alpine plots (Sonja Wipf),B,2,2000,2008,46.431624,8.672891,222,54,15,1967,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
497,,Terrestrial,Temperate,Alpine,FALSE,5.51E-06,Temperate broadleaf and mixed forests,Terrestrial plants,plants,"ITEX Dataset 19 - Teberda (Festuca Varia Grassland, Malaya Alpine Lichen-Heath)",B,29,1981,2009,43.27,41.42,59,2699,1,24350,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
498,,Terrestrial,Temperate,Sub arctic tundra,FALSE,7.69E-06,Tundra,Terrestrial plants,plants,"ITEX Dataset 20 - Torngats (Nakvakdry, Nakvakwet)",B,3,2007,2010,58.63917,-63.375,51,80,1,913,0,1.00E-06,Feb-17,NA,Cover,lat_long_plot_elevation_year
499,,Marine,Temperate,Coastal habitats,FALSE,5980.4,Temperate shelf and seas ecoregions,Marine invertebrates,Macrobenthos,Macrobenthos monitoring at long-term monitoring stations in the Belgian part of the North Sea between 1979 and 1999,A,20,1979,1999,51.484534,2.895343,212,141,9,2619,0.3,3454,Feb-17,Density,NA,lat_long_date_site_plot
500,,Marine,Temperate,Coastal habitats,FALSE,8701.67,Temperate shelf and seas ecoregions,Marine invertebrates,Macrobenthos,Macrobenthos monitoring at long-term monitoring stations in the Belgian part of the North Sea from 2001 on,A,12,2001,2012,51.494523,2.812248,442,362,24,8700,0.3,3454,Feb-17,Density,NA,lat_long_date_site_plot
501,,Marine,Temperate,Coastal habitats,FALSE,6986.84,Temperate shelf and seas ecoregions,Marine invertebrates,Macrobenthos and fish,Epibenthos and demersal fish monitoring at long-term monitoring stations in the Belgian part of the North Sea,A,9,2004,2012,51.529738,2.729548,165,205,14,6259,0,3454,Feb-17,Count,NA,lat_long_date_site_plot
502,,Terrestrial,Temperate,Woodland,FALSE,5.86E-06,Temperate broadleaf and mixed forests,Terrestrial plants,plants,"Long-term tree demography in old-growth forests of Huron Mts, MI from permanent-plot censuses, 1962-2009",AB,7,1962,2009,46.92,-88.026,12,6042,1,6042,0.000805,0.01538,Feb-17,Count,Size,lat_long_plotID_year
503,,Marine,Tropical,Coral reef,TRUE,2.00E-04,Tropical coral,Marine invertebrates,scleractinian corals,Coral data from Lizard Island,A,2,2015,2016,-14.699839,145.448674,114,2,1,156,2.00E-04,2.00E-04,Feb-17,Count,NA,lat_long_day_month_year_depthElevation_plot
504,,Marine,Temperate,Coastal habitats,FALSE,4.60E-06,Temperate shelf and seas ecoregions,Fish,coral reef fish,Red Sea artificial reefs,A,5,2003,2007,29.533333,34.966666,67,153,1,858,445,445,Feb-17,Count,NA,lat_long_day_month_year_depthElevation_plot
505,,Marine,Temperate,Coastal habitats,FALSE,3012.81,Temperate shelf and seas ecoregions,All,fish and marine invertebrates,"Fish and marine invertebrates from the Israeli Eastern Mediterranean sea  1990-4, 2000, 2008-2012",A,11,1990,2012,32.13292,34.668008,275,694,21,13941,445,445,Feb-17,Count,NA,lat_long_day_month_year_depthElevation_plot
507,,Marine,Temperate,Coastal habitats,FALSE,8064,Temperate shelf and seas ecoregions,Fish,fish,Trawl fisheries in Israeli Mediterranean,B,28,1976,2010,31.911611,34.39209,41,7068,1194,16721,445,8064,Feb-17,NA,Weight,lat_long_day_month_year_plot
508,,Terrestrial,Polar,High,FALSE,1.94E-05,Tundra,Terrestrial plants,plants,"ITEX Dataset 21 - Sadvent (MES-Pointframe, Wet-Pointframe)",B,2,2003,2005,78.1,16.04,52,40,1,457,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
509,,Terrestrial,Polar,Low,FALSE,0.201541,Tundra,Terrestrial plants,plants,"ITEX Dataset 22 - Toolik (Imnavait, Tussockgrid)",B,8,1989,2008,68.62,-149.445,218,624,2,13374,0,1,Feb-17,NA,Cover,lat_long_plot_elevation_year
510,,Terrestrial,Temperate,Forest,FALSE,13351,Temperate broadleaf and mixed forests,Terrestrial invertebrates,Butterflies,Butterfly fauna in Mount Gariwang-san Korea,A,7,1987,2015,37.461,128.53,105,55,1,548,0,13351,Mar-17,Count,NA,lat_long_date_plot
511,,Marine,Tropical,Bay,FALSE,165.082,Tropical seas,Fish,Demersal fish,Demersal fish hauls from Guanabara Bay Brazil 2005-2015,AB,6,2005,2015,-22.821245,-43.149249,105,28,7,2928,0,165.082111,Mar-17,Count,Weight,lat_long_year_plotID
512,,Terrestrial,Temperate,Central European mixed forests,FALSE,27629,Temperate broadleaf and mixed forests,Terrestrial plants,plants,The Hundt 2001 data - Rudolf Hundt,B,4,1964,1994,51.31445,11.75782,231,62,18,1133,2.50E-05,27629.03,Jun-17,NA,Cover,location_plot_year
515,,Terrestrial,Tropical,Isthmian-Atlantic Moist Forests,FALSE,97.7249,Tropical and Subtropical Moist Broadleaf Forests,Mammals,bats,Assemblage-level responses of phyllostomid bats to tropical forest fragmentation,A,3,2003,2005,9.178193,-79.872578,43,452,17,1585,0,97.724909,Aug-17,MeanCount,NA,lat_long_day_month_year_site_net_recapture
516,,Terrestrial,Tropical,uatuma-Trombetas Moist forests,FALSE,96.6344,Tropical and Subtropical Moist Broadleaf Forests,Mammals,bats,A large-scale fragmentation experiment for Neotropical bats,A,5,1997,2013,-2.386381,-59.918769,45,225,12,1380,0,96.634398,Aug-17,Count,NA,lat_long_habitat_fragmentSize_season_day_month_year_sample_periodP1_site*effort
518,,Terrestrial,Temperate,Drakensberg montane grasslands woodlands and forests,FALSE,1,Montane grasslands and shrublands,Birds,birds,Drivers of bird species richness within moist high-altitude grasslands in eastern South Africa,A,3,2006,2008,-28.2776,29.58143,90,228,1,934,0,1,Mar-18,Count,NA,date_plotID
519,,Marine,Tropical,East African mangroves,TRUE,8.48281,Mangroves,All,Fish and marine invertebrates,"Spatial and temporal ichthyofauna community of a tropical mangrove Bay (Gazi Bay, Kenya) sampled between 1994 and 1996",A,3,1994,1996,-4.27349,39.518238,339,39,38,2990,0,8.482806,Mar-18,Count,NA,plot_lat_long
520,,Marine,Tropical,East African mangroves,TRUE,1,Mangroves,Marine invertebrates,Zooplankton,"Seasonal variation of the zooplankton community at Gazi, Lamu and Malindi (Kenya) sampled between 1990 and 1992",B,3,1990,1992,-4.433333,39.51667,29,31,1,492,0,1,Mar-18,NA,Cover,plot_month_year
521,,Terrestrial,Temperate,Zambezian Baikiaea woodlands,TRUE,1,"Tropical and subtropical grasslands, savannas and shrublands",All,All animals observed around waterholes,Fluctuations in abundance of large herbivore populations: insights into the influence of dry season rainfall and elephant numbers from long-term data,A,37,1972,2017,-19,26.5,78,2682,1,25061,0,1,Mar-18,Count,NA,plot_month_year
522,,Terrestrial,Temperate,Southern Miombo woodlands,TRUE,0.057596,"Tropical and subtropical grasslands, savannas and shrublands",Birds,Waterbirds,"Factors influencing long-term and seasonal
waterbird abundance and composition at two
adjacent lakes in Zimbabwe",A,20,1987,2013,-17.858334,30.666667,108,1653,2,4274,0,0.057956,Mar-18,Count,NA,lat_long_day_month_year
523,,Terrestrial,Temperate,Zambezian abd Mopane woodlands,TRUE,1,"Tropical and subtropical grasslands, savannas and shrublands",Birds,birds,"Monthly bird lists and bird arrival dates, Birmingham Timbivati",A,16,1992,2007,-24.55613,31.316454,281,190,1,21260,0,1,Mar-18,Count,NA,month_year
524,,Terrestrial,Tropical,Zambezian abd Mopane woodlands,TRUE,1779.15,"Tropical and subtropical grasslands, savannas and shrublands",All,Birds carnivores and ungulates,Northern Plains Ecological Aerial Census data,A,6,1993,1998,-22.8626,31.337918,32,8373,8212,8462,0,1779.147916,Mar-18,Count,NA,lat_long_month_year
525,,Freshwater,Temperate/Tropical,Mangroves,TRUE,5146.3,Mangroves,Terrestrial plants,mangroves,1980s-2010s: The world's largest mangrove ecosystem is becoming homogeneous,A,4,1986,2014,22.085904,89.494607,25,440,110,1707,0,5146.302945,Jun-19,Count,NA,lat_long_plot_elevation_year
526,,Marine,Temperate,Benthic,FALSE,2.30707,Temperate shelf and seas,Benthos,Epibenthic,Data from: Oxygen limitations on marine animal distributions and the collapse of epibenthic community structure during shoaling hypoxia.,A,8,2006,2013,48.651943,-123.487963,42,16052,15512,24025,0,2.307069,Jun-19,Count,NA,lat_long_plot_day_month_year_depth
527,,Marine,Polar/Temperate,Marine,FALSE,127775000,Multiple,All,birds and some marine mammals,CWS-EC Eastern Canada Seabirds at Sea (ECSAS),A,11,2001,2015,55.925037,-88.590669,163,61156,56960,97906,0,127774703.4,Jun-19,Count,NA,lat_long_day_month_year
528,,Terrestrial,Temperate,Tallgrass prairie,TRUE,0.3574,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,31,1984,2018,39.07125,-96.58755,41,140,1,1119,0.3574,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
529,,Terrestrial,Temperate,Tallgrass prairie,TRUE,0,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,28,1985,2018,39.074,-96.5672,40,132,1,1058,0.1563,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
530,,Terrestrial,Temperate,Tallgrass prairie,TRUE,0.4155,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,33,1982,2018,39.07865,-96.5626,38,202,1,1257,0.4155,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
531,,Terrestrial,Temperate,Tallgrass prairie,TRUE,0.2295,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,28,1987,2018,39.06966,-96.56263,40,131,1,1033,0.2295,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
532,,Terrestrial,Temperate,Tallgrass prairie,TRUE,0.545,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,33,1982,2018,39.07497,-96.59795,41,183,1,1354,0.545,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
533,,Terrestrial,Temperate,Tallgrass prairie,TRUE,0.1637,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,31,1984,2018,39.07385,-96.5712,36,141,1,1048,0.1637,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
534,,Terrestrial,Temperate,Tallgrass prairie,TRUE,0.2377,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,33,1982,2018,39.07255,-96.57745,34,180,1,1242,0.2377,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
535,,Terrestrial,Temperate,Tallgrass prairie,TRUE,0.603,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,17,2002,2018,39.0936,-96.59015,46,68,1,835,0.603,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
536,,Terrestrial,Temperate,Tallgrass prairie,TRUE,1.20683,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,20,1982,2018,39.0813,-96.57135,43,95,1,837,1.20683,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
537,,Terrestrial,Temperate,Tallgrass prairie,TRUE,0.99196,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,17,2002,2018,39.0803,-96.6059,45,68,1,824,0.99196,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
538,,Terrestrial,Temperate,Tallgrass prairie,TRUE,1.3545,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,21,1982,2018,39.07985,-96.5834,44,95,1,946,1.3545,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
539,,Terrestrial,Temperate,Tallgrass prairie,TRUE,0.8298,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,17,2002,2018,39.0953,-96.59865,43,68,1,783,0.8298,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
540,,Terrestrial,Temperate,Tallgrass prairie,TRUE,0.84364,"Temperate grasslands, savannas and shrublands",Terrestrial invertebrates,Acrididae (grasshoppers),Konza grasshoppers CGR022,A,20,1982,2018,39.08685,-96.57055,41,96,1,880,0.84364,4.00E-09,Jun-21,Count,NA,lat_long_watershed_replicateSite_date
541,,Terrestrial,Temperate,European forest,FALSE,2.35921,Temperate broadleaf and mixed forests,Terrestrial invertebrates,beetles,Beetles from the Bavarian Forest unlogged,A,4,2008,2011,49.10037,13.31019,145,88,22,2371,2.359211,2.40E-07,Jun-21,Count,NA,lat_long_plotID_year
542,,Terrestrial,Temperate,European forest,FALSE,3.91374,Temperate broadleaf and mixed forests,Birds,Birds,Birds from the Bavarian Forest unlogged,A,3,2010,2014,49.09792,13.30347,42,63,21,355,3.913737,0.00535,Jun-21,Count,NA,lat_long_plotID_year
543,,Terrestrial,Temperate,European forest,FALSE,1.42912,Temperate broadleaf and mixed forests,Fungi,fungi,Fungi from the Bavarian Forest unlogged,A,5,2007,2011,49.10025,13.31043,74,95,19,870,1.429115,0,Jun-21,Count,NA,lat_long_plotID_year
544,,Terrestrial,Temperate,European forest,FALSE,1.42912,Temperate broadleaf and mixed forests,Fungi,lichens,Lichens (obj) from the Bavarian Forest unlogged,A,5,2007,2011,49.10038,13.30986,25,95,19,807,1.429115,0,Jun-21,Count,NA,lat_long_plotID_year
545,,Terrestrial,Temperate,European forest,FALSE,3.64279,Temperate broadleaf and mixed forests,Fungi,lichens,Lichens (soil) from the Bavarian Forest unlogged,A,5,2007,2011,49.09934,13.30543,7,22,10,35,3.642794,2.00E-04,Jun-21,Count,NA,lat_long_plotID_year
546,,Terrestrial,Temperate,European forest,FALSE,1.42912,Temperate broadleaf and mixed forests,Terrestrial plants,moss,Mosses (obj) from the Bavarian Forest unlogged,A,5,2007,2011,49.10045,13.31091,23,95,19,565,1.429115,0,Jun-21,Count,NA,lat_long_plotID_year
547,,Terrestrial,Temperate,European forest,FALSE,5.41616,Temperate broadleaf and mixed forests,Terrestrial plants,moss,Mosses (soil) from the Bavarian Forest unlogged,A,5,2007,2011,49.09977,13.30727,32,125,25,690,5.416157,2.00E-04,Jun-21,Count,NA,lat_long_plotID_year
548,,Terrestrial,Temperate,European forest,FALSE,2.35921,Temperate broadleaf and mixed forests,Terrestrial plants,plants,Plants from the Bavarian Forest unlogged,B,6,2007,2012,49.10046,13.30901,35,130,22,687,2.359211,2.00E-04,Jun-21,Count,NA,lat_long_plotID_year
